Customer_ID,Region,Customer_Segment,Industry,Lead_Source,Lead_Stage,Is_Won,Customer_Status,Product,Campaign,Preferred_Channel,Assigned_Sales_Rep,Signup_Date,Last_Contact_Date,Days_to_Last_Contact,Lead_Score,Interaction_Count,Website_Visits,Email_Opens,Response_Time_Hours,Customer_Satisfaction,Revenue,Has_Revenue
CUST10128,Irbid,Consumer,Manufacturing,Facebook,Proposal,False,Inactive,CRM Basic,Summer Campaign,Email,Omar Mansour,2025-05-06,2025-11-27,205.0,64.0,5,6,4,,8.4,21.94,True
CUST10129,Karak,Enterprise,Hospitality,LinkedIn,Contacted,False,Inactive,CRM Basic,Referral Program,WhatsApp,Yara Odeh,2025-11-08,2025-12-31,53.0,87.0,4,6,2,,10.0,0.0,False
CUST10130,Amman,Small Business,Education,LinkedIn,Negotiation,False,Active,Marketing Add-on,Back-to-School,Phone,Dana Nasser,2023-10-29,2024-07-28,273.0,80.0,5,6,5,9.5,,136.7,True
CUST10131,Madaba,Consumer,Hospitality,Website,Proposal,False,Prospect,CRM Professional,No Campaign,WhatsApp,Dana Nasser,2024-04-01,2024-05-29,58.0,84.0,5,5,3,4.5,4.9,56.44,True
CUST10132,Aqaba,Consumer,Manufacturing,Cold Call,New Lead,False,Active,CRM Basic,Q1 Acquisition,Website,Dana Nasser,2025-11-24,2025-12-31,37.0,61.0,6,10,6,2.9,5.2,0.0,False
CUST10133,Aqaba,Consumer,Hospitality,Cold Call,Proposal,False,Active,CRM Professional,Spring Campaign,WhatsApp,Yara Odeh,2025-05-02,2025-12-07,219.0,82.0,6,7,7,10.7,9.8,37.18,True
CUST10134,Karak,Enterprise,Manufacturing,Website,Lost,False,Active,Analytics Add-on,Spring Campaign,Website,Lina Haddad,2023-04-02,2023-07-20,109.0,72.0,3,6,3,15.8,,0.0,False
CUST10135,Salt,Consumer,Technology,Google Ads,Contacted,False,Inactive,Analytics Add-on,Q1 Acquisition,Phone,Yara Odeh,2024-12-03,2025-09-08,279.0,43.0,6,9,1,15.8,7.2,0.0,False
CUST10136,Madaba,Consumer,Retail,Cold Call,Proposal,False,Active,Analytics Add-on,No Campaign,Phone,Lina Haddad,2024-12-07,2025-05-30,174.0,86.0,6,6,6,23.0,4.0,24.32,True
CUST10137,Amman,Small Business,Finance,Cold Call,Qualified,False,Active,CRM Professional,Back-to-School,Meeting,Omar Mansour,2023-01-09,2023-12-03,328.0,99.0,4,5,3,22.0,9.4,0.0,False
CUST10138,Aqaba,Consumer,Retail,Email Campaign,Qualified,False,Active,Analytics Add-on,Back-to-School,Social Media,Dana Nasser,2025-10-29,2025-12-31,63.0,46.0,2,11,6,8.4,6.3,0.0,False
CUST10139,Jerash,Consumer,Construction,LinkedIn,Contacted,False,Inactive,CRM Professional,Q1 Acquisition,WhatsApp,Omar Mansour,2024-07-21,2025-06-01,315.0,43.0,7,8,7,11.5,8.4,0.0,False
CUST10140,Jerash,Consumer,Construction,Google Ads,Qualified,False,Prospect,CRM Enterprise,No Campaign,Social Media,Ahmad Saleh,2023-11-26,2024-03-16,111.0,52.0,3,7,3,4.8,7.6,0.0,False
CUST10141,Karak,Consumer,Healthcare,Facebook,New Lead,False,Active,CRM Enterprise,Referral Program,Email,Omar Mansour,2023-04-03,2023-10-07,187.0,83.0,5,5,4,14.9,,0.0,False
CUST10142,Zarqa,Consumer,Retail,Cold Call,Lost,False,Active,CRM Professional,Back-to-School,Email,Samer Khalil,2023-02-08,2023-11-04,269.0,24.0,3,9,1,0.6,8.2,0.0,False
CUST10143,Irbid,Enterprise,Manufacturing,Instagram,Proposal,False,Inactive,CRM Basic,No Campaign,Email,Dana Nasser,2024-03-02,2024-10-17,229.0,69.0,6,2,4,19.8,4.7,435.6,True
CUST10144,Karak,Consumer,Manufacturing,Instagram,Qualified,False,Inactive,CRM Professional,No Campaign,Meeting,Omar Mansour,2024-02-03,2024-07-08,156.0,70.0,8,11,2,19.7,3.5,0.0,False
CUST10145,Salt,Corporate,Healthcare,Cold Call,Qualified,False,Active,CRM Enterprise,Q1 Acquisition,Email,Lina Haddad,2023-03-07,2023-09-12,189.0,49.0,4,5,5,6.6,8.1,0.0,False
CUST10146,Irbid,Corporate,Education,Instagram,Proposal,False,Active,CRM Basic,Q1 Acquisition,Email,Samer Khalil,2024-12-13,2025-09-11,272.0,,2,7,2,15.1,8.8,153.27,True
CUST10147,Salt,Corporate,Manufacturing,Referral,Qualified,False,Prospect,CRM Basic,Q1 Acquisition,WhatsApp,Omar Mansour,2024-06-14,,,44.0,9,11,4,16.8,,0.0,False
CUST10148,Aqaba,Corporate,Healthcare,Google Ads,Qualified,False,Active,CRM Professional,Year-End Campaign,Social Media,Omar Mansour,2023-07-25,2024-03-27,246.0,55.0,6,15,9,17.3,6.8,0.0,False
CUST10149,Madaba,Consumer,Manufacturing,LinkedIn,Qualified,False,Active,CRM Basic,Spring Campaign,Social Media,Omar Mansour,2024-03-03,2024-09-29,210.0,49.0,6,8,0,29.1,7.6,0.0,False
CUST10150,Irbid,Consumer,Finance,Cold Call,Contacted,False,Active,CRM Enterprise,No Campaign,Website,Yara Odeh,2023-10-03,2024-07-15,286.0,79.0,6,5,7,8.7,,0.0,False
CUST10151,Jerash,Consumer,Manufacturing,Cold Call,Contacted,False,Active,CRM Basic,Back-to-School,Email,Yara Odeh,2025-02-12,2025-12-31,322.0,39.0,3,9,1,2.2,7.3,0.0,False
CUST10152,Amman,Consumer,Technology,Facebook,Proposal,False,Prospect,CRM Basic,No Campaign,Phone,Yara Odeh,2024-05-14,2024-05-27,13.0,56.0,3,7,5,,,11.95,True
CUST10153,Aqaba,Corporate,Healthcare,Google Ads,Won,True,Active,CRM Enterprise,Year-End Campaign,Website,Lina Haddad,2023-09-24,,,88.0,5,9,2,15.7,7.4,8457.83,True
CUST10154,Madaba,Small Business,Hospitality,Trade Show,New Lead,False,Active,Analytics Add-on,Referral Program,Website,Omar Mansour,2024-12-20,2025-07-29,221.0,46.0,5,10,4,4.7,,0.0,False
CUST10155,Jerash,Corporate,Construction,Email Campaign,New Lead,False,Inactive,CRM Basic,Summer Campaign,WhatsApp,Yara Odeh,2023-09-12,2024-05-07,238.0,1.0,2,9,4,12.2,9.0,0.0,False
CUST10156,Madaba,Consumer,Retail,Referral,Contacted,False,Inactive,CRM Basic,No Campaign,Website,Ahmad Saleh,2024-02-27,2024-05-31,94.0,33.0,2,10,4,9.0,4.8,0.0,False
CUST10157,Salt,Enterprise,Healthcare,Website,Lost,False,Active,Marketing Add-on,Year-End Campaign,Phone,Ahmad Saleh,2023-12-29,2024-12-01,338.0,35.0,6,5,2,25.7,9.2,0.0,False
CUST10158,Jerash,Consumer,Education,Website,Won,True,Active,CRM Professional,Year-End Campaign,Social Media,Ahmad Saleh,2023-09-05,2024-05-31,269.0,60.0,6,4,2,0.8,7.9,230.28,True
CUST10159,Madaba,Small Business,Manufacturing,Trade Show,Proposal,False,Inactive,Marketing Add-on,Summer Campaign,Website,Omar Mansour,2023-09-29,2024-03-18,171.0,86.0,6,6,3,24.1,6.4,31.34,True
CUST10160,Madaba,Consumer,Healthcare,Unknown,Lost,False,Active,CRM Basic,No Campaign,WhatsApp,Samer Khalil,2024-12-16,2025-03-20,94.0,15.0,9,7,2,22.8,7.2,0.0,False
CUST10161,Madaba,Corporate,Finance,Website,Qualified,False,Active,CRM Basic,Summer Campaign,Email,Lina Haddad,2024-02-22,2024-07-20,149.0,81.0,5,4,1,15.1,5.9,0.0,False
CUST10162,Zarqa,Consumer,Healthcare,Instagram,Lost,False,Active,CRM Basic,No Campaign,Phone,Ahmad Saleh,2024-08-06,2024-11-26,112.0,3.0,4,5,5,8.8,6.0,0.0,False
CUST10163,Aqaba,Enterprise,Finance,Email Campaign,Contacted,False,Prospect,CRM Basic,Summer Campaign,Email,Ahmad Saleh,2025-08-04,2025-09-28,55.0,52.0,3,6,4,,8.3,0.0,False
CUST10164,Salt,Enterprise,Construction,Google Ads,Contacted,False,Active,Marketing Add-on,Referral Program,Meeting,Yara Odeh,2024-05-25,2025-04-27,337.0,81.0,9,7,7,22.8,8.1,0.0,False
CUST10165,Irbid,Corporate,Construction,Facebook,Proposal,False,Prospect,Marketing Add-on,Unknown,Website,Samer Khalil,2025-05-22,2025-09-15,116.0,55.0,4,4,5,6.0,7.4,175.28,True
CUST10166,Karak,Consumer,Manufacturing,Google Ads,Qualified,False,Active,Marketing Add-on,Back-to-School,Social Media,Ahmad Saleh,2024-02-16,2024-07-08,143.0,60.0,8,8,11,16.8,6.2,0.0,False
CUST10167,Irbid,Corporate,Retail,Website,Proposal,False,Inactive,Analytics Add-on,Back-to-School,WhatsApp,Lina Haddad,2024-02-07,2024-08-26,201.0,88.0,6,8,5,12.2,7.6,219.32,True
CUST10168,Madaba,Corporate,Manufacturing,Facebook,Contacted,False,Active,Analytics Add-on,Unknown,Phone,Samer Khalil,2024-08-11,2025-02-07,180.0,70.0,9,11,3,8.4,5.4,0.0,False
CUST10169,Zarqa,Consumer,Education,Google Ads,Proposal,False,Active,CRM Enterprise,Q1 Acquisition,Social Media,Dana Nasser,2025-11-14,2025-12-31,47.0,73.0,11,7,6,5.1,,154.1,True
CUST10170,Jerash,Consumer,Technology,Cold Call,Contacted,False,Active,Analytics Add-on,Year-End Campaign,Phone,Lina Haddad,2024-09-15,2025-09-14,364.0,46.0,2,10,3,34.4,5.7,0.0,False
CUST10171,Salt,Consumer,Retail,Referral,New Lead,False,Active,CRM Basic,Q1 Acquisition,WhatsApp,Lina Haddad,2023-10-01,2023-11-23,53.0,36.0,4,10,3,1.7,7.9,0.0,False
CUST10172,Madaba,Consumer,Retail,Facebook,Won,True,Inactive,CRM Professional,Summer Campaign,WhatsApp,Omar Mansour,2023-01-29,2023-07-28,180.0,52.0,5,10,3,4.1,6.7,181.62,True
CUST10173,Jerash,Small Business,Construction,Trade Show,Won,True,Active,CRM Enterprise,Summer Campaign,Website,Dana Nasser,2025-03-21,2025-12-31,285.0,60.0,7,4,3,7.7,6.8,1854.97,True
CUST10174,Karak,Enterprise,Technology,Referral,Lost,False,Active,Analytics Add-on,Q1 Acquisition,Phone,Dana Nasser,2024-04-01,2025-02-03,308.0,46.0,4,10,6,9.0,9.0,0.0,False
CUST10175,Karak,Consumer,Healthcare,Google Ads,Negotiation,False,Prospect,CRM Enterprise,Year-End Campaign,Meeting,Samer Khalil,2025-11-02,2025-12-31,59.0,78.0,4,8,3,1.0,9.3,442.01,True
CUST10176,Madaba,Small Business,Manufacturing,LinkedIn,Negotiation,False,Active,Analytics Add-on,Unknown,Meeting,Ahmad Saleh,2023-01-26,2023-07-27,182.0,100.0,3,7,2,11.0,7.3,193.28,True
CUST10177,Irbid,Enterprise,Healthcare,Trade Show,Proposal,False,Active,CRM Professional,Referral Program,Website,Dana Nasser,2023-10-02,2023-10-03,1.0,83.0,10,3,4,15.7,6.0,1070.38,True
CUST10178,Karak,Consumer,Healthcare,Cold Call,New Lead,False,Active,CRM Enterprise,Spring Campaign,Phone,Samer Khalil,2024-03-14,2024-04-27,44.0,33.0,4,5,5,7.8,6.3,0.0,False
CUST10179,Karak,Corporate,Manufacturing,Facebook,Contacted,False,Active,Marketing Add-on,Spring Campaign,Phone,Dana Nasser,2025-04-24,2025-12-07,227.0,60.0,4,9,7,19.4,,0.0,False
CUST10180,Irbid,Small Business,Education,Instagram,Contacted,False,Inactive,CRM Basic,Summer Campaign,Email,Yara Odeh,2023-12-12,2024-11-07,331.0,15.0,4,6,2,,9.3,0.0,False
CUST10181,Irbid,Small Business,Unknown,Facebook,Won,True,Active,Marketing Add-on,Q1 Acquisition,Website,Lina Haddad,2024-02-22,2024-05-30,98.0,82.0,6,9,5,10.1,4.0,537.68,True
CUST10182,Salt,Consumer,Finance,Referral,Contacted,False,Active,CRM Professional,Back-to-School,Phone,Yara Odeh,2024-06-18,2025-01-12,208.0,64.0,3,9,5,30.4,7.4,0.0,False
CUST10183,Salt,Small Business,Technology,Facebook,Lost,False,Active,CRM Enterprise,Unknown,Phone,Dana Nasser,2023-05-22,2024-02-11,265.0,59.0,7,5,3,12.6,6.9,0.0,False
CUST10184,Irbid,Consumer,Retail,Referral,Proposal,False,Active,Analytics Add-on,Back-to-School,WhatsApp,Ahmad Saleh,2024-07-08,2025-04-22,288.0,66.0,8,7,5,9.3,10.0,28.12,True
CUST10185,Zarqa,Corporate,Healthcare,Trade Show,Negotiation,False,Active,CRM Professional,Summer Campaign,Email,Samer Khalil,2025-03-10,2025-12-06,271.0,84.0,7,12,4,3.6,9.3,676.59,True
CUST10186,Zarqa,Consumer,Technology,Facebook,New Lead,False,Active,CRM Professional,Summer Campaign,Meeting,Ahmad Saleh,2023-06-16,2023-11-03,140.0,35.0,3,11,5,12.4,6.8,0.0,False
CUST10187,Jerash,Corporate,Finance,Trade Show,Contacted,False,Active,CRM Professional,Year-End Campaign,Meeting,Omar Mansour,2023-09-03,2024-04-27,237.0,58.0,5,7,7,19.8,6.9,0.0,False
CUST10188,Salt,Consumer,Retail,Cold Call,Lost,False,Inactive,CRM Basic,Referral Program,WhatsApp,Ahmad Saleh,2025-08-22,2025-11-02,72.0,26.0,4,4,3,12.5,8.5,0.0,False
CUST10189,Zarqa,Consumer,Retail,Cold Call,Contacted,False,Active,CRM Professional,Summer Campaign,Website,Ahmad Saleh,2023-09-26,2024-02-28,155.0,,4,6,3,6.0,6.1,0.0,False
CUST10190,Zarqa,Small Business,Education,Referral,Contacted,False,Active,CRM Professional,Spring Campaign,Meeting,Samer Khalil,2024-08-21,2025-02-27,190.0,75.0,2,11,3,1.8,9.9,0.0,False
CUST10191,Madaba,Consumer,Retail,Google Ads,Contacted,False,Active,Marketing Add-on,Unknown,Website,Yara Odeh,2024-06-16,2025-03-11,268.0,46.0,5,10,7,2.3,7.7,0.0,False
CUST10192,Karak,Corporate,Retail,Cold Call,New Lead,False,Prospect,CRM Basic,Referral Program,Phone,Lina Haddad,2023-01-01,2023-11-18,321.0,49.0,3,8,3,9.7,7.1,0.0,False
CUST10193,Aqaba,Enterprise,Finance,Email Campaign,Contacted,False,Active,CRM Professional,Year-End Campaign,Social Media,Yara Odeh,2025-07-23,2025-11-07,107.0,34.0,8,8,8,49.4,9.6,0.0,False
CUST10194,Zarqa,Corporate,Finance,Facebook,Proposal,False,Prospect,Marketing Add-on,Q1 Acquisition,WhatsApp,Dana Nasser,2025-02-10,2025-09-30,232.0,44.0,2,9,1,10.8,7.5,236.72,True
CUST10195,Jerash,Consumer,Technology,Email Campaign,Qualified,False,Prospect,Marketing Add-on,Back-to-School,Website,Dana Nasser,2025-09-15,2025-10-27,42.0,49.0,6,9,2,5.1,8.6,0.0,False
CUST10196,Irbid,Small Business,Healthcare,Facebook,Proposal,False,Inactive,CRM Enterprise,No Campaign,Phone,Samer Khalil,2023-04-29,2023-11-05,190.0,75.0,7,10,3,3.2,7.9,301.71,True
CUST10197,Jerash,Small Business,Finance,Website,New Lead,False,Active,CRM Enterprise,Summer Campaign,Phone,Samer Khalil,2023-05-31,2023-10-17,139.0,1.0,2,8,5,2.4,6.7,0.0,False
CUST10198,Irbid,Corporate,Technology,Trade Show,Won,True,Active,CRM Professional,Unknown,WhatsApp,Yara Odeh,2023-07-14,2023-10-25,103.0,84.0,5,7,4,7.0,7.5,2866.17,True
CUST10199,Jerash,Consumer,Retail,Referral,Won,True,Active,CRM Professional,Spring Campaign,Meeting,Lina Haddad,2023-03-30,2023-09-17,171.0,,7,5,2,19.3,7.5,392.45,True
CUST10200,Aqaba,Small Business,Construction,LinkedIn,New Lead,False,Prospect,CRM Basic,Back-to-School,Phone,Lina Haddad,2024-03-13,2025-02-27,351.0,22.0,5,6,2,8.4,7.7,0.0,False
CUST10201,Jerash,Small Business,Technology,Google Ads,Qualified,False,Inactive,Analytics Add-on,Spring Campaign,Email,Omar Mansour,2025-09-02,2025-12-31,120.0,65.0,3,7,3,12.0,,0.0,False
CUST10202,Irbid,Consumer,Construction,Referral,New Lead,False,Prospect,CRM Professional,Spring Campaign,Meeting,Dana Nasser,2023-06-28,2024-02-04,221.0,43.0,3,7,2,6.6,7.5,0.0,False
CUST10203,Aqaba,Consumer,Technology,Cold Call,Won,True,Active,CRM Enterprise,Referral Program,Social Media,Dana Nasser,2023-10-08,2024-05-08,213.0,63.0,4,10,4,5.6,5.8,531.04,True
CUST10204,Jerash,Consumer,Technology,Instagram,Negotiation,False,Active,CRM Professional,Q1 Acquisition,WhatsApp,Omar Mansour,2025-04-14,2025-12-31,261.0,70.0,8,6,3,15.6,9.4,135.63,True
CUST10205,Aqaba,Corporate,Construction,Google Ads,Won,True,Active,CRM Professional,No Campaign,WhatsApp,Samer Khalil,2025-02-25,2025-04-22,56.0,80.0,7,2,1,7.1,6.8,5125.6,True
CUST10206,Irbid,Enterprise,Manufacturing,Google Ads,Contacted,False,Active,CRM Professional,Summer Campaign,WhatsApp,Dana Nasser,2024-01-26,2025-01-02,342.0,33.0,4,7,4,13.3,6.7,0.0,False
CUST10207,Salt,Small Business,Technology,Instagram,Qualified,False,Active,Analytics Add-on,Unknown,Phone,Ahmad Saleh,2023-05-14,,,53.0,6,7,2,8.2,6.8,0.0,False
CUST10208,Amman,Consumer,Construction,Trade Show,Contacted,False,Inactive,CRM Basic,Summer Campaign,Phone,Samer Khalil,2023-08-26,2024-03-05,192.0,50.0,8,10,6,,6.3,0.0,False
CUST10209,Zarqa,Consumer,Finance,Google Ads,Qualified,False,Prospect,CRM Professional,Back-to-School,WhatsApp,Samer Khalil,2025-10-02,2025-12-31,90.0,66.0,4,9,6,10.1,7.0,0.0,False
CUST10210,Karak,Enterprise,Hospitality,Website,Proposal,False,Active,CRM Basic,No Campaign,WhatsApp,Lina Haddad,2023-03-31,2023-10-17,200.0,100.0,7,6,0,3.9,9.0,324.67,True
CUST10211,Zarqa,Enterprise,Hospitality,Google Ads,New Lead,False,Prospect,CRM Basic,Q1 Acquisition,Email,Yara Odeh,2023-03-07,2023-10-26,233.0,21.0,4,10,3,20.9,5.8,0.0,False
CUST10212,Aqaba,Enterprise,Hospitality,LinkedIn,Negotiation,False,Prospect,CRM Enterprise,No Campaign,Website,Omar Mansour,2023-04-11,2023-11-24,227.0,100.0,5,10,4,9.8,5.7,4233.29,True
CUST10213,Irbid,Corporate,Hospitality,Email Campaign,Proposal,False,Active,CRM Basic,Year-End Campaign,Meeting,Yara Odeh,2024-04-09,2024-08-26,139.0,49.0,5,7,1,16.6,7.9,114.46,True
CUST10214,Irbid,Consumer,Manufacturing,Trade Show,Won,True,Active,CRM Basic,Year-End Campaign,Meeting,Yara Odeh,2025-10-31,2025-12-31,61.0,80.0,9,13,7,4.1,5.0,59.69,True
CUST10215,Aqaba,Corporate,Healthcare,Referral,Contacted,False,Inactive,Marketing Add-on,Q1 Acquisition,Email,Samer Khalil,2025-09-15,2025-12-31,107.0,68.0,8,7,5,14.8,6.9,0.0,False
CUST10216,Salt,Consumer,Construction,Cold Call,Won,True,Active,CRM Professional,Referral Program,WhatsApp,Lina Haddad,2025-10-26,2025-12-31,66.0,89.0,3,12,1,15.0,4.9,363.72,True
CUST10217,Madaba,Consumer,Technology,Website,Lost,False,Active,CRM Basic,Q1 Acquisition,Phone,Ahmad Saleh,2024-05-26,2024-09-18,115.0,1.0,4,4,6,6.1,6.4,0.0,False
CUST10218,Salt,Corporate,Education,Trade Show,Won,True,Active,CRM Basic,No Campaign,Phone,Ahmad Saleh,2025-04-20,2025-06-22,63.0,100.0,2,5,5,18.4,7.5,657.3,True
CUST10219,Jerash,Consumer,Hospitality,Email Campaign,Won,True,Prospect,CRM Basic,Referral Program,WhatsApp,Dana Nasser,2025-12-11,2025-12-31,20.0,86.0,0,10,4,,7.1,154.79,True
CUST10220,Zarqa,Consumer,Retail,LinkedIn,Won,True,Active,CRM Professional,Back-to-School,Website,Omar Mansour,2025-02-28,2025-12-31,306.0,69.0,3,8,2,36.6,9.9,337.81,True
CUST10221,Madaba,Consumer,Hospitality,Email Campaign,Proposal,False,Inactive,CRM Enterprise,No Campaign,Social Media,Omar Mansour,2025-07-01,2025-12-31,183.0,64.0,4,9,3,10.0,8.8,182.41,True
CUST10222,Madaba,Consumer,Hospitality,Referral,Contacted,False,Prospect,CRM Enterprise,Spring Campaign,Social Media,Lina Haddad,2024-07-31,2025-01-03,156.0,59.0,5,5,1,7.0,8.9,0.0,False
CUST10223,Karak,Corporate,Retail,Instagram,Negotiation,False,Inactive,CRM Basic,No Campaign,Email,Dana Nasser,2025-07-27,2025-12-31,157.0,85.0,7,7,3,8.1,9.0,230.05,True
CUST10224,Amman,Consumer,Manufacturing,Cold Call,Negotiation,False,Active,CRM Enterprise,Referral Program,Meeting,Yara Odeh,2024-04-15,2024-04-21,6.0,84.0,4,8,4,25.1,5.9,336.32,True
CUST10225,Aqaba,Consumer,Retail,Instagram,Lost,False,Inactive,CRM Professional,Q1 Acquisition,Website,Omar Mansour,2025-12-24,2025-12-31,7.0,31.0,6,11,2,10.1,7.7,0.0,False
CUST10226,Madaba,Consumer,Retail,Facebook,Proposal,False,Active,CRM Professional,Back-to-School,Social Media,Dana Nasser,2023-03-19,2023-09-19,184.0,67.0,2,7,2,11.4,9.0,36.27,True
CUST10227,Zarqa,Consumer,Manufacturing,LinkedIn,Contacted,False,Active,Analytics Add-on,Referral Program,Website,Lina Haddad,2023-12-30,2024-01-27,28.0,33.0,6,8,3,10.5,8.0,0.0,False
CUST10228,Jerash,Consumer,Retail,Cold Call,Negotiation,False,Prospect,CRM Professional,Year-End Campaign,Phone,Dana Nasser,2024-12-30,2025-02-06,38.0,88.0,6,10,4,3.9,7.5,76.04,True
CUST10229,Salt,Small Business,Technology,Referral,Lost,False,Active,CRM Basic,Back-to-School,Phone,Samer Khalil,2024-02-29,2024-06-27,119.0,40.0,6,9,1,2.4,5.4,0.0,False
CUST10230,Salt,Consumer,Hospitality,Trade Show,Contacted,False,Inactive,Analytics Add-on,Spring Campaign,Website,Samer Khalil,2023-08-13,2024-06-01,293.0,59.0,7,12,5,11.4,6.9,0.0,False
CUST10231,Amman,Corporate,Healthcare,Cold Call,Contacted,False,Active,CRM Basic,Spring Campaign,WhatsApp,Samer Khalil,2023-07-15,2024-03-15,244.0,40.0,4,8,8,22.6,6.4,0.0,False
CUST10232,Madaba,Enterprise,Manufacturing,Trade Show,Proposal,False,Active,CRM Professional,No Campaign,Social Media,Samer Khalil,2025-04-29,2025-07-06,68.0,69.0,3,7,3,5.1,8.7,720.93,True
CUST10233,Jerash,Small Business,Education,Trade Show,Contacted,False,Prospect,CRM Enterprise,Spring Campaign,Social Media,Ahmad Saleh,2024-02-16,2024-09-17,214.0,46.0,0,6,3,5.0,6.0,0.0,False
CUST10234,Karak,Consumer,Manufacturing,Facebook,New Lead,False,Inactive,CRM Enterprise,No Campaign,Phone,Yara Odeh,2024-02-12,2024-09-17,218.0,16.0,4,8,3,19.0,9.0,0.0,False
CUST10235,Irbid,Consumer,Finance,Website,Contacted,False,Active,Analytics Add-on,Spring Campaign,Meeting,Ahmad Saleh,2024-02-18,2024-08-13,177.0,72.0,4,9,4,6.4,7.9,0.0,False
CUST10236,Karak,Corporate,Education,LinkedIn,Won,True,Prospect,CRM Basic,Summer Campaign,Email,Omar Mansour,2024-04-18,2025-02-11,299.0,93.0,3,6,2,13.3,6.6,1110.38,True
CUST10237,Jerash,Small Business,Finance,LinkedIn,New Lead,False,Inactive,CRM Professional,Q1 Acquisition,Social Media,Ahmad Saleh,2024-12-27,2025-06-09,164.0,15.0,4,8,3,21.2,9.7,0.0,False
CUST10238,Jerash,Corporate,Construction,Facebook,Qualified,False,Active,CRM Basic,No Campaign,Phone,Yara Odeh,2024-10-31,2024-12-28,58.0,44.0,6,8,5,,9.2,0.0,False
CUST10239,Aqaba,Corporate,Construction,Instagram,Won,True,Active,CRM Professional,Unknown,Phone,Dana Nasser,2025-11-25,2025-12-31,36.0,68.0,6,8,3,7.7,8.8,2222.44,True
CUST10240,Aqaba,Enterprise,Manufacturing,Instagram,Lost,False,Active,CRM Professional,Summer Campaign,Website,Dana Nasser,2023-03-16,2024-01-18,308.0,71.0,4,10,4,14.8,8.4,0.0,False
CUST10241,Amman,Enterprise,Finance,Referral,Lost,False,Active,CRM Enterprise,No Campaign,Website,Ahmad Saleh,2025-04-04,2025-06-01,58.0,62.0,2,10,4,18.0,7.5,0.0,False
CUST10242,Irbid,Small Business,Education,Website,Qualified,False,Active,CRM Basic,Referral Program,Meeting,Dana Nasser,2024-08-24,2025-06-08,288.0,64.0,7,7,7,7.5,,0.0,False
CUST10243,Aqaba,Consumer,Technology,Trade Show,Lost,False,Active,CRM Basic,No Campaign,Website,Yara Odeh,2024-01-21,2024-05-05,105.0,13.0,1,5,2,16.0,7.7,0.0,False
CUST10244,Jerash,Enterprise,Manufacturing,Google Ads,New Lead,False,Active,CRM Professional,No Campaign,Email,Omar Mansour,2023-09-02,2024-04-17,228.0,49.0,3,11,3,15.1,7.9,0.0,False
CUST10245,Madaba,Small Business,Unknown,Google Ads,Negotiation,False,Prospect,Marketing Add-on,No Campaign,Social Media,Lina Haddad,2025-09-29,2025-12-31,93.0,76.0,5,7,3,15.5,7.9,320.71,True
CUST10246,Zarqa,Consumer,Retail,Instagram,Proposal,False,Inactive,Marketing Add-on,Referral Program,Email,Ahmad Saleh,2023-05-01,2023-11-05,188.0,60.0,2,17,7,12.2,8.4,21.31,True
CUST10247,Karak,Small Business,Manufacturing,Facebook,Contacted,False,Active,Marketing Add-on,Year-End Campaign,Email,Samer Khalil,2025-06-19,2025-09-10,83.0,,5,9,4,16.5,8.3,0.0,False
CUST10248,Madaba,Small Business,Unknown,Website,Qualified,False,Prospect,CRM Professional,Year-End Campaign,Website,Dana Nasser,2023-05-31,2023-12-03,186.0,56.0,5,7,4,5.7,6.0,0.0,False
CUST10249,Salt,Corporate,Construction,Email Campaign,New Lead,False,Active,CRM Basic,Q1 Acquisition,Meeting,Dana Nasser,2023-06-20,2024-02-27,252.0,64.0,4,4,1,3.7,4.8,0.0,False
CUST10250,Salt,Small Business,Hospitality,Website,Won,True,Active,CRM Professional,Referral Program,Phone,Lina Haddad,2024-08-06,2025-07-27,355.0,73.0,5,7,2,5.6,10.0,1022.72,True
CUST10251,Karak,Consumer,Manufacturing,Referral,Qualified,False,Active,CRM Enterprise,Spring Campaign,WhatsApp,Omar Mansour,2025-06-01,2025-12-31,213.0,43.0,9,5,2,26.6,4.8,0.0,False
CUST10252,Amman,Enterprise,Construction,Trade Show,Proposal,False,Prospect,CRM Basic,No Campaign,Phone,Dana Nasser,2024-09-14,2025-09-09,360.0,42.0,3,10,7,8.7,8.3,310.67,True
